Source,Target,Synapse_Type,count,sum
ASKR_roi,AIBR_roi,c,2,4.0
ASKR_roi,AIBR_roi,e,1,1.0
ASKR_roi,ASHR_roi,c,1,2.0
ASKR_roi,ASIR_roi,c,2,6.0
ASKR_roi,ASJR_roi,c,3,4.0
ASKR_roi,ASKL_roi,e,1,5.0
ASKR_roi,AWCL_roi,c,1,1.0
ASKR_roi,AWCR_roi,c,3,6.0
ASKR_roi,PVNL_roi,c,1,1.0
ASKR_roi,PVQR_roi,c,2,2.0
AUAL_roi,ADFL_roi,c,1,1.0
AUAL_roi,ADFR_roi,c,1,1.0
AUAL_roi,AUAR_roi,c,1,2.0
AUAL_roi,AVAL,c,2,5.0
AUAL_roi,AVDR_roi,c,1,3.0
AUAL_roi,AVEL_roi,c,4,7.0
AUAL_roi,RIAL_roi,c,14,39.0
AUAL_roi,RIBL_roi,c,11,31.0
AUAL_roi,URXL_roi,c,2,5.0
AUAL_roi,URXL_roi,e,1,4.0
AUAR_roi,AUAL_roi,c,1,1.0
AUAR_roi,AVEL_roi,c,2,7.0
AUAR_roi,AVER_roi,c,4,5.0
AUAR_roi,RIAR_roi,c,4,23.0
AUAR_roi,RIBR_roi,c,5,26.0
AUAR_roi,URXR_roi,c,2,2.0
AUAR_roi,URXR_roi,e,1,12.0
AVAL,AVBL,c,1,2.0
AVAL,AVBL,e,4,49.0
AVAL,AVDL,c,1,2.0
AVAL,AVEL,c,1,2.0
AVAL,AVEL,e,1,16.0
AVAL,AVJL,c,1,1.0
AVAL,DVC,c,1,2.0
AVAL,PVQR,c,1,2.0
AVAL,PVT,e,1,4.0
AVAL,RIFR,c,1,2.0
AVAL,areatree,c,1,2.0
AVAL_roi,AVDL_roi,e,1,20.0
AVAL_roi,AVKL_roi,e,1,8.0
AVAL_roi,RMHR,c,1,10.0
AVAL_roi,SAAVL_roi,c,1,10.0
AVBL,AVAL,e,2,49.0
AVBL_roi,SIBDL_roi,e,1,24.0
AVBL_roi,SIBVL_roi,e,1,25.0
AVBL_roi,VB2?,e,1,14.0
AVBR_roi,AVDL_roi,c,1,2.0
AVBR_roi,AVJL_roi,c,1,2.0
AVBR_roi,SIBDR_roi,e,1,27.0
AVDR_roi,OLQDL_roi,e,1,3.0
AVEL,AVDL,c,1,2.0
AVEL,R VNC 2,c,2,8.0
AVEL,SABD_maryam,c,1,2.0
AVEL,SABVR,c,1,2.0
AVEL,VA1? R VNC 3,c,2,8.0
AVEL_roi,RIML_roi,e,1,14.0
AVEL_roi,RIMR_roi,e,1,17.0
AVER,AVDR,e,1,5.0
AVER,R VNC 2,c,1,2.0
AVER,SABD_maryam,c,1,3.0
AVER,SABVL_roi,c,1,3.0
AVER,SABVL_roi,e,1,5.0
AVER,SABVR,c,3,7.0
AVER,VA1? R VNC 3,c,2,4.0
AVER_roi,AIML_roi,c,1,1.0
AVER_roi,ALA_roi,e,1,6.0
AVER_roi,AVAR_roi,c,1,3.0
AVER_roi,AVAR_roi,e,1,54.0
AVER_roi,AVEL_roi,e,1,8.0
AVER_roi,AVKL_roi,e,1,4.0
AVER_roi,CEPshVL,c,1,1.0
AVER_roi,PVPL_roi,c,1,3.0
AVER_roi,RIFL_roi,c,2,4.0
AVER_roi,RIMR_roi,c,1,1.0
AVER_roi,RMHL_roi,e,1,6.0
AVER_roi,SIAVL_roi,e,1,8.0
AVFL_roi,ASJL_roi,c,3,4.0
AVFL_roi,ASJR_roi,c,1,3.0
AVFL_roi,AVER_roi,c,1,4.0
AVFL_roi,CEPSHVR,c,1,3.0
AVFL_roi,CEPVL_roi,c,2,5.0
AVFL_roi,CEPVR_roi,c,1,3.0
AVFL_roi,CEPshVL,c,2,5.0
AVFL_roi,PVDL_roi,c,1,1.0
AVFL_roi,RIFL_roi,c,1,3.0
AVJL_roi,AVBL_roi,c,5,12.0
AVJL_roi,AVBR_roi,c,2,4.0
AVJL_roi,AVDL_roi,c,2,4.0
AVJL_roi,AVDR_roi,c,1,1.0
AVJL_roi,AVEL_roi,c,1,3.0
AVJL_roi,DVA_roi,c,1,1.0
AVJL_roi,PVCR_roi,c,4,5.0
AVJL_roi,PVPR_roi,c,3,9.0
AVJL_roi,RIMR_roi,c,2,4.0
AVJL_roi,RIS_roi,e,1,28.0
AVJL_roi,SIBVR_roi,c,1,2.0
AVJL_roi,URYVR_roi,c,1,3.0
AVJR_roi,AVBL_roi,c,4,6.0
AVJR_roi,OLQVL_roi,c,1,2.0
AVJR_roi,RIML_roi,c,1,2.0
AVKL_roi,ADAR_roi,c,1,1.0
AVKL_roi,AIBL_roi,c,1,5.0
AVKL_roi,AVAL_roi,e,1,8.0
AVKL_roi,AVBL_roi,c,1,1.0
AVKL_roi,AVEL_roi,c,1,5.0
AVKL_roi,AVER_roi,c,3,4.0
AVKL_roi,AVKR_roi,c,2,3.0
AVKL_roi,PVT_roi,c,1,1.0
AVKL_roi,RIAR_roi,c,2,9.0
AVKL_roi,RIML_roi,c,5,14.0
AVKL_roi,RIMR_roi,c,8,15.0
AVKL_roi,RIS_roi,c,1,1.0
AVKL_roi,SIADR_roi,c,1,2.0
AVKL_roi,SIAVR_roi,c,1,7.0
AVKR_roi,ADAL_roi,c,1,3.0
AVKR_roi,AIBL_roi,c,2,6.0
AVKR_roi,AIBR_roi,c,1,2.0
AVKR_roi,AVAL_roi,c,1,3.0
AVKR_roi,AVEL_roi,c,1,2.0
AVKR_roi,AVER_roi,c,1,2.0
AVKR_roi,AVKL_roi,c,1,2.0
AVKR_roi,AVL_roi,c,1,1.0
AVKR_roi,PVT_roi,c,2,5.0
AVKR_roi,RIML_roi,c,10,22.0
AVKR_roi,RIMR_roi,c,5,9.0
AVKR_roi,RIS_roi,c,1,2.0
AVKR_roi,RIVR_roi,c,1,2.0
AVKR_roi,RMGL_roi,c,1,1.0
AVKR_roi,SDQL_roi,c,1,1.0
AVKR_roi,SIAVL_roi,e,1,2.0
AVKR_roi,URYVR_roi,c,3,7.0
AVL,DB2,c,1,3.0
AVL,SABD_maryam,c,1,3.0
AVL_roi,AVAL_roi,c,1,6.0
AVL_roi,PVT_roi,c,4,10.0
AVL_roi,unk,c,3,4.0
AVM,ALML_roi,e,1,10.0
AVM,ALMR_roi,e,1,10.0
AVM,FLPL,c,2,6.0
AVM,FLPR,c,1,2.0
AVM,FLPR,e,1,2.0
AVM,PVQR,c,1,1.0
AVM,PVR,c,3,10.0
AVM,PVR,e,2,7.0
AVM,RMGR,c,2,2.0
AVM,SABVR,c,3,11.0
AVM,anterior VNC 1,c,4,15.0
AVM,hyp7,c,1,2.0
AVM_roi,ALMR_roi,c,1,2.0
AVM_roi,ALMR_roi,e,1,38.0
AVM_roi,RICR_roi,c,1,8.0
AVM_roi,RMEV_roi,c,1,2.0
AVM_roi,RMGR_roi,c,1,2.0
AVM_roi,anterior VNC 1,c,1,2.0
AVM_roi,hyp7,c,2,6.0
AWAL_roi,ADFL_roi,c,2,2.0
AWAL_roi,ADFL_roi,e,2,7.0
AWAL_roi,AIBL_roi,c,9,23.0
AWAL_roi,AIML_roi,c,1,3.0
AWAL_roi,AIYL_roi,c,8,18.0
AWAL_roi,AIZL_roi,c,14,31.0
AWAL_roi,AIZL_roi,e,1,4.0
AWAL_roi,ASEL_roi,c,3,8.0
AWAL_roi,ASEL_roi,e,1,2.0
AWAL_roi,ASKL_roi,e,1,2.0
AWAL_roi,AUAL_roi,c,1,1.0
AWAL_roi,AWAR_roi,c,1,2.0
AWAL_roi,AWAR_roi,e,2,14.0
AWAL_roi,CEPshVL,c,1,2.0
AWAL_roi,HSNL_roi,c,1,3.0
AWAL_roi,PVNL_roi,c,1,1.0
AWAL_roi,PVQL_roi,c,1,3.0
AWAL_roi,RIH_roi,c,4,13.0
AWAL_roi,RIML_roi,c,3,5.0
AWAL_roi,SMBVL_roi,c,1,2.0
AWAL_roi,SMBVL_roi,e,1,1.0
AWAR_roi,ADFR_roi,c,3,5.0
AWAR_roi,ADFR_roi,e,1,2.0
AWAR_roi,AIAR_roi,c,2,2.0
AWAR_roi,AIBR_roi,c,10,22.0
AWAR_roi,AINL_roi,c,3,4.0
AWAR_roi,AIYR_roi,c,5,12.0
AWAR_roi,AIZR_roi,c,8,19.0
AWAR_roi,AIZR_roi,e,1,7.0
AWAR_roi,ASER_roi,c,6,17.0
AWAR_roi,ASER_roi,e,1,10.0
AWAR_roi,ASIR_roi,c,1,1.0
AWAR_roi,AUAR_roi,c,1,1.0
AWAR_roi,AVBR_roi,c,1,8.0
AWAR_roi,AWAR_roi,c,1,3.0
AWAR_roi,PVNL_roi,c,2,3.0
AWAR_roi,RIAR_roi,c,1,1.0
AWAR_roi,RIH_roi,c,1,3.0
AWAR_roi,RIMR_roi,c,3,13.0
AWAR_roi,SMBVR_roi,c,2,9.0
AWBL,ADFL,e,1,1.0
AWBL,ASHL,e,1,4.0
AWBL,ASJL,e,1,5.0
AWBL,ASK,e,1,2.0
AWBL_roi,ADAL_roi,c,1,3.0
AWBL_roi,ADAL_roi,e,1,1.0
AWBL_roi,ADFL_roi,c,9,14.0
AWBL_roi,ADFR_roi,c,1,5.0
AWBL_roi,ADLL_roi,c,1,2.0
AWBL_roi,AIAL_roi,c,1,5.0
AWBL_roi,AIBL_roi,c,2,6.0
AWBL_roi,AIBR_roi,c,1,1.0
AWBL_roi,AIYL_roi,c,1,5.0
AWBL_roi,AIZL_roi,c,4,7.0
AWBL_roi,AIZL_roi,e,2,4.0
AWBL_roi,ALML_roi,c,2,6.0
AWBL_roi,ASEL_roi,c,1,5.0
AWBL_roi,ASER_roi,c,1,2.0
AWBL_roi,ASIL_roi,c,2,4.0
AWBL_roi,ASJL_roi,e,1,3.0
AWBL_roi,AVBL_roi,c,20,40.0
AWBL_roi,AVBR_roi,c,4,5.0
AWBL_roi,AVDR_roi,c,9,24.0
AWBL_roi,AVJR_roi,c,3,5.0
AWBL_roi,AWBR_roi,c,1,2.0
AWBL_roi,OLQVL_roi,c,1,1.0
AWBL_roi,PVCL_roi,c,3,7.0
AWBL_roi,PVNL_roi,c,1,1.0
AWBL_roi,PVQL_roi,e,1,4.0
AWBL_roi,RIAL_roi,c,6,10.0
AWBL_roi,RIFL_roi,c,11,24.0
AWBL_roi,RIR_roi,c,10,11.0
AWBL_roi,UNK_rvg_roi,c,2,2.0
AWBL_roi,URYVL_roi,c,9,19.0
AWBL_roi,URYVL_roi,e,1,11.0
AWBL_roi,hyp7?,c,1,1.0
AWBR_roi,ADAR_roi,c,3,5.0
AWBR_roi,ADFR_roi,c,3,6.0
AWBR_roi,ADLR_roi,c,3,5.0
AWBR_roi,AIAR_roi,c,4,7.0
AWBR_roi,AIBR_roi,c,2,3.0
AWBR_roi,AIZR_roi,e,1,2.0
AWBR_roi,ALMR_roi,c,8,13.0
AWBR_roi,ASER_roi,c,1,2.0
AWBR_roi,ASIR_roi,c,1,7.0
AWBR_roi,ASIR_roi,e,1,2.0
AWBR_roi,ASJR_roi,c,1,2.0
AWBR_roi,AVBL_roi,c,1,1.0
AWBR_roi,AVBR_roi,c,17,28.0
AWBR_roi,AVDL_roi,c,11,29.0
AWBR_roi,AVJL_roi,c,4,14.0
AWBR_roi,AVJR_roi,c,1,1.0
AWBR_roi,AWBL_roi,e,1,4.0
AWBR_roi,AWBR_roi,c,1,4.0
AWBR_roi,HSNL_roi,c,2,2.0
AWBR_roi,PVCL_roi,c,1,1.0
AWBR_roi,PVCR_roi,c,7,10.0
AWBR_roi,PVNL_roi,c,1,1.0
AWBR_roi,PVPR_roi,c,1,7.0
AWBR_roi,PVQR_roi,c,1,2.0
AWBR_roi,RIAR_roi,c,3,8.0
AWBR_roi,RIFR_roi,c,2,3.0
AWBR_roi,RIR_roi,c,3,6.0
AWBR_roi,RIS_roi,c,1,1.0
AWBR_roi,URYVR_roi,c,8,23.0
AWBR_roi,URYVR_roi,e,1,10.0
AWCL_roi,ADLL_roi,c,3,8.0
AWCL_roi,AIAL_roi,c,6,13.0
AWCL_roi,AIBL_roi,c,2,5.0
AWCL_roi,AIBR_roi,c,1,2.0
AWCL_roi,AIYL_roi,c,1,2.0
AWCL_roi,ASGL_roi,c,4,5.0
AWCL_roi,ASHL_roi,c,7,12.0
AWCL_roi,ASHL_roi,e,1,1.0
AWCL_roi,AVEL_roi,c,1,6.0
AWCL_roi,CEPVL_roi,c,1,3.0
AWCL_roi,CEPshVL,c,1,3.0
AWCL_roi,HSNL_roi,c,1,1.0
AWCL_roi,RIML_roi,c,1,2.0
AWCR_roi,AFDR_roi,c,1,1.0
AWCR_roi,AIAR_roi,c,4,8.0
AWCR_roi,AIBR_roi,c,7,21.0
AWCR_roi,ASGR_roi,c,1,4.0
AWCR_roi,ASHR_roi,c,7,18.0
AWCR_roi,ASKR_roi,c,4,11.0
AWCR_roi,CEPSHVR,c,3,15.0
AWCR_roi,CEPVR_roi,c,2,14.0
AWCR_roi,RIMR_roi,c,1,2.0
AWCR_roi,SIBDR_roi,c,1,2.0
BAGL_roi,AIBL_roi,c,2,2.0
BAGL_roi,AIBR_roi,c,2,10.0
BAGL_roi,AUAR_roi,c,1,2.0
BAGL_roi,AVER_roi,c,2,3.0
BAGL_roi,RIAR_roi,c,5,21.0
BAGL_roi,RIBR_roi,c,4,20.0
BAGL_roi,RIGR_roi,c,3,11.0
BAGL_roi,RIGR_roi,e,1,16.0
BAGL_roi,RIR_roi,c,2,2.0
BAGL_roi,RIR_roi,e,1,20.0
BAGR_roi,AIBR_roi,c,3,3.0
BAGR_roi,AINR_roi,c,1,2.0
BAGR_roi,AIZL_roi,c,2,2.0
BAGR_roi,AUAL_roi,c,2,3.0
BAGR_roi,AVEL_roi,c,3,3.0
BAGR_roi,RIAL_roi,c,3,16.0
BAGR_roi,RIBL_roi,c,4,18.0
BAGR_roi,RIGL_roi,c,2,2.0
BDUL_roi,ALML_roi,c,4,14.0
BDUL_roi,AVJL_roi,c,2,5.0
BDUL_roi,AVJR_roi,c,5,8.0
BDUL_roi,CEPVL_roi,c,2,9.0
BDUL_roi,CEPshVL,c,3,9.0
BDUL_roi,IL1DL_roi,c,1,3.0
BDUL_roi,IL1L_roi,c,2,3.0
BDUL_roi,IL2L_roi,c,1,2.0
BDUL_roi,PVNR_roi,c,3,4.0
BDUL_roi,PVPL_roi,c,1,7.0
BDUL_roi,PVR_roi,c,3,5.0
BDUL_roi,RIFL_roi,c,1,1.0
BDUL_roi,RIPL_roi,c,1,1.0
BDUL_roi,RIS_roi,c,1,10.0
BDUL_roi,RMGL_roi,c,1,1.0
BDUL_roi,SDQL_roi,c,2,5.0
BDUL_roi,SIBVR_roi,c,1,7.0
BDUL_roi,URBL_roi,c,1,2.0
BDUR_roi,AVJR_roi,c,3,5.0
BDUR_roi,BDUR_roi,c,2,4.0
BDUR_roi,CEPSHVR,c,2,4.0
BDUR_roi,CEPVR_roi,c,1,3.0
BDUR_roi,IL1DR_roi,c,2,3.0
BDUR_roi,IL1R_roi,c,2,5.0
BDUR_roi,OLQDR_roi,c,1,1.0
BDUR_roi,PVNR_roi,c,4,7.0
BDUR_roi,PVR_roi,c,5,12.0
BDUR_roi,RICL_roi,c,1,3.0
BDUR_roi,RIS_roi,c,2,6.0
BDUR_roi,SIBVL_roi,c,1,2.0
BDUR_roi,URBR_roi,c,2,5.0
BDUR_roi,URYDR_roi,c,1,1.0
CEPDL_roi,AVER_roi,c,3,6.0
CEPDL_roi,IL1DL_roi,c,6,17.0
CEPDL_roi,IL1L_roi,c,5,14.0
CEPDL_roi,RIAR_roi,c,1,2.0
CEPDL_roi,RICL_roi,c,5,13.0
CEPDL_roi,RICR_roi,c,4,11.0
CEPDL_roi,RMDDR_roi,c,6,16.0
CEPDL_roi,RMDL_roi,c,1,2.0
CEPDL_roi,RMDVL_roi,c,2,2.0
CEPDL_roi,SIBVL_roi,c,1,2.0
CEPDL_roi,SMBDR_roi,c,4,8.0
CEPDL_roi,SMDDR_roi,c,1,2.0
CEPDL_roi,URXL_roi,c,1,2.0
CEPDR_roi,AVEL_roi,c,1,3.0
CEPDR_roi,IL1DR_roi,c,6,14.0
CEPDR_roi,IL1R_roi,c,5,10.0
CEPDR_roi,OLQDR_roi,e,1,4.0
CEPDR_roi,RIAR_roi,c,4,5.0
CEPDR_roi,RICL_roi,c,4,9.0
CEPDR_roi,RICR_roi,c,3,4.0
CEPDR_roi,RMDDL_roi,c,5,10.0
CEPDR_roi,RMDDR_roi,c,1,1.0
CEPDR_roi,RMDR_roi,c,1,2.0
CEPDR_roi,RMDVR_roi,c,2,3.0
CEPDR_roi,SMBDL_roi,c,3,6.0
CEPVL_roi,AVER_roi,c,2,3.0
CEPVL_roi,IL1L_roi,c,2,7.0
CEPVL_roi,IL1VL_roi,c,7,15.0
CEPVL_roi,OLLL_roi,c,2,5.0
CEPVL_roi,OLQVL_roi,e,1,20.0
CEPVL_roi,PLNL_roi,c,1,3.0
CEPVL_roi,RIAL_roi,c,3,5.0
CEPVL_roi,RIAR_roi,c,3,5.0
CEPVL_roi,RICL_roi,c,4,17.0
CEPVL_roi,RICR_roi,c,5,19.0
CEPVL_roi,RIS_roi,c,1,2.0
CEPVL_roi,RMDDL_roi,c,2,4.0
CEPVL_roi,RMDL_roi,c,1,1.0
CEPVL_roi,RMDVR_roi,c,5,12.0
CEPVL_roi,SMBVL_roi,c,6,13.0
CEPVL_roi,URAVL_roi,c,1,1.0
CEPVR_roi,AVEL_roi,c,3,9.0
CEPVR_roi,IL1R_roi,e,1,5.0
CEPVR_roi,IL1VR_roi,c,5,13.0
CEPVR_roi,OLLR_roi,c,2,6.0
CEPVR_roi,RIAR_roi,c,1,1.0
CEPVR_roi,RICL_roi,c,2,8.0
CEPVR_roi,RIH_roi,e,1,10.0
CEPVR_roi,RIML_roi,c,1,1.0
CEPVR_roi,RMDDR_roi,c,2,5.0
CEPVR_roi,RMDVL_roi,c,3,9.0
CEPVR_roi,RMHL_roi,c,1,1.0
CEPVR_roi,SMBVR_roi,c,1,2.0
CEPVR_roi,SMDVL_roi,c,1,2.0
CEPVR_roi,URAVR_roi,c,1,2.0
DVA_roi,AIZL_roi,c,1,2.0
DVA_roi,AVBL_roi,c,1,2.0
DVA_roi,AVEL_roi,c,3,14.0
DVA_roi,AVER_roi,c,3,19.0
DVA_roi,AVKL_roi,c,1,2.0
DVA_roi,CEPVR_roi,c,1,6.0
DVA_roi,OLQVL_roi,c,1,2.0
DVA_roi,RICL_roi,c,2,3.0
DVA_roi,RIML_roi,c,1,2.0
DVA_roi,RIVL_roi,c,1,1.0
DVA_roi,SABD_roi,c,1,4.0
DVA_roi,SIAVL_roi,c,1,2.0
DVA_roi,SIBVL_roi,c,1,6.0
DVA_roi,SIBVR_roi,c,1,2.0
DVC_roi,ADAR_roi,c,1,3.0
DVC_roi,ADEL_roi,c,1,1.0
DVC_roi,ADER_roi,c,3,16.0
DVC_roi,AIBL_roi,c,2,3.0
DVC_roi,AIBR_roi,c,7,23.0
DVC_roi,AQR_roi,c,4,15.0
DVC_roi,AVAL_roi,c,10,23.0
DVC_roi,AVAL_roi,e,1,3.0
DVC_roi,AVAR_roi,c,6,21.0
DVC_roi,AVKL_roi,c,1,6.0
DVC_roi,AVKR_roi,c,3,5.0
DVC_roi,CEPVL_roi,c,2,2.0
DVC_roi,CEPshVL,c,1,2.0
DVC_roi,CSSCDL,c,1,2.0
DVC_roi,DVC_roi,c,2,4.0
DVC_roi,IL2VL_roi,e,1,4.0
DVC_roi,PVT_roi,c,1,1.0
DVC_roi,RIBL_roi,c,4,7.0
DVC_roi,RIBR_roi,c,3,7.0
DVC_roi,RIGL_roi,c,1,2.0
DVC_roi,RIGR_roi,c,1,2.0
DVC_roi,RIH_roi,c,1,1.0
DVC_roi,SDQR_roi,c,1,2.0
DVC_roi,URAVL_roi,c,1,2.0
DVC_roi,URAVR_roi,c,1,2.0
DVC_roi,URYVL_roi,c,3,4.0
DVC_roi,URYVR_roi,c,1,4.0
DVC_roi,unk,c,8,16.0
FLPL,ADAL,c,2,4.0
FLPL,ADAR,c,1,2.0
FLPL,ADEL,c,2,5.0
FLPL,AVBL,c,3,17.0
FLPL,AVBR,c,1,8.0
FLPL,AVDL,c,1,4.0
FLPL,AVDR,c,1,2.0
FLPL,AVEL,c,1,5.0
FLPL,AVER,c,2,6.0
FLPL,BDUR,c,3,4.0
FLPL,PVNR,c,2,3.0
FLPL,R VNC crossing 1,c,1,3.0
FLPL,R VNC crossing 2,c,2,7.0
FLPL,RMEV,c,1,3.0
FLPL,RMGL,c,2,4.0
FLPL,VA1? R VNC 3,c,3,10.0
FLPR,ADER,c,2,8.0
FLPR,AVBL,c,3,17.0
FLPR,AVBR,c,1,5.0
FLPR,AVDL,c,4,16.0
FLPR,AVEL,c,3,9.0
FLPR,AVER,c,1,5.0
FLPR,SABD_maryam,c,1,10.0
FLPR_maryam,AVDR_roi,c,1,4.0
FLPR_maryam,AWBR,c,1,4.0
FLPR_maryam,FLPR_maryam,c,1,4.0
GLRDL,CSSCDL,c,1,2.0
GLRDL,IL1DL,c,1,2.0
GLRDR,IL1DR,c,1,1.0
GLRL,IL1L,c,2,5.0
GLRL,OLLL,c,2,7.0
GLRR,BAGR,c,1,2.0
GLRR,FLPR_maryam,c,1,2.0
GLRR,OLLR,c,2,6.0
GLRVL,FLPL lateral branch,c,2,4.0
GLRVL,IL1VL,c,2,5.0
GLRVL,OLSSCQVL,c,1,3.0
GLRVR,IL1VR,c,2,4.0
GLRVR,ILSHVR,c,1,2.0
GLRVR,OLQVR,c,1,2.0
GLRVR,OLSHVR,c,1,2.0
HSNL,AVFL,e,1,6.0
HSNL,AVG?,c,1,2.0
HSNL,PVNL,e,1,8.0
HSNL_roi,ADAL_roi,c,1,4.0
HSNL_roi,ADLL_roi,c,7,15.0
HSNL_roi,AIAL_roi,c,1,1.0
HSNL_roi,AIBL_roi,c,10,26.0
HSNL_roi,AIBR_roi,c,4,8.0
HSNL_roi,AIMR_roi,c,1,2.0
HSNL_roi,AIZR_roi,c,1,4.0
HSNL_roi,ASEL_roi,c,4,7.0
HSNL_roi,ASER_roi,c,3,3.0
HSNL_roi,ASIL_roi,c,1,2.0
HSNL_roi,ASIR_roi,c,1,1.0
HSNL_roi,ASKL_roi,c,1,5.0
HSNL_roi,ASKR_roi,c,1,2.0
HSNL_roi,AVBL_roi,c,1,2.0
HSNL_roi,AVBR_roi,c,2,3.0
HSNL_roi,AVDR_roi,c,1,2.0
HSNL_roi,AVFL_roi,c,1,1.0
HSNL_roi,AVFL_roi,e,1,4.0
HSNL_roi,AVFR_roi,c,2,3.0
HSNL_roi,AWAL_roi,c,1,1.0
HSNL_roi,AWBL_roi,c,1,4.0
HSNL_roi,PLNL_roi,c,1,1.0
HSNL_roi,PVNL_roi,e,1,2.0
HSNL_roi,PVQL_roi,c,1,2.0
HSNL_roi,RIFL_roi,c,1,1.0
HSNL_roi,RMGL_roi,c,4,8.0
HSNL_roi,SIAVL_roi,c,1,1.0
HSNL_roi,SIBVR_roi,c,2,3.0
HSNL_roi,SMBVL_roi,c,1,1.0
HSNL_roi,URYDL_roi,c,1,2.0
IL1DL_roi,AVER_roi,e,1,3.0
IL1DL_roi,CEPDL_roi,c,1,3.0
IL1DL_roi,IL1L_roi,e,1,3.0
IL1DL_roi,RMDDR_roi,c,3,10.0
IL1DL_roi,RMDVL_roi,c,1,6.0
IL1DL_roi,RMDVL_roi,e,1,6.0
IL1DL_roi,RMED,c,1,2.0
IL1DL_roi,SMDDR_roi,c,1,2.0
IL1DL_roi,URADL_roi,c,1,3.0
IL1DR_roi,AVEL_roi,e,1,4.0
IL1DR_roi,CEPDR_roi,c,2,6.0
IL1DR_roi,OLLR_roi,c,1,1.0
IL1DR_roi,RMDDL_roi,c,2,7.0
IL1DR_roi,RMDVL_roi,c,1,1.0
IL1DR_roi,RMDVR_roi,c,1,3.0
IL1DR_roi,RMED_roi,c,1,6.0
IL1DR_roi,SMBDL_roi,c,3,7.0
IL1DR_roi,URADR_roi,c,3,10.0
IL1L_roi,CEPDL_roi,e,2,13.0
IL1L_roi,IL1L_roi,c,1,1.0
IL1L_roi,IL2DL_roi,c,2,2.0
IL1L_roi,RMDL_roi,c,2,9.0
IL1L_roi,RMEL,c,2,2.0
IL1L_roi,RMER_roi,c,4,18.0
IL1L_roi,URBL_roi,c,5,5.0
IL1R_roi,CEPDR_roi,e,1,5.0
IL1R_roi,IL1R_roi,c,1,1.0
IL1R_roi,IL1VR_roi,e,1,5.0
IL1R_roi,RIAR_roi,e,1,4.0
IL1R_roi,RMDR_roi,c,2,7.0
IL1R_roi,RMEL_roi,c,2,3.0
IL1R_roi,RMER,c,4,10.0
IL1R_roi,RMER_roi,c,2,4.0
IL1R_roi,URBR_roi,c,9,14.0
IL1VL,CEPVL,e,1,4.0
IL1VL,IL2VL,e,1,1.0
IL1VL,URAVL,e,1,10.0
IL1VL_roi,AIBR_roi,c,2,2.0
IL1VL_roi,DVC_roi,e,1,2.0
IL1VL_roi,IL2VL_roi,e,1,4.0
IL1VL_roi,OLQVL_roi,c,1,2.0
IL1VL_roi,PVPL_roi,c,1,2.0
IL1VL_roi,RMDDL_roi,c,1,7.0
IL1VL_roi,RMDVR_roi,c,2,8.0
IL1VL_roi,RMED_roi,c,1,3.0
IL1VL_roi,SAADL_roi,c,1,1.0
IL1VL_roi,SMBVL_roi,c,1,5.0
IL1VL_roi,URAVL_roi,c,2,6.0
IL1VR_roi,RMDDR_roi,c,4,23.0
IL1VR_roi,RMDVL_roi,c,2,3.0
IL1VR_roi,URAVR_roi,c,2,4.0
IL2DL_roi,CEPDL,e,2,12.0
IL2DL_roi,GLRL,c,1,4.0
IL2DL_roi,IL2L_roi,c,1,8.0
IL2DL_roi,OLQDL_roi,c,1,1.0
IL2DL_roi,RIPL_roi,c,5,6.0
IL2DL_roi,RIPR_roi,c,2,2.0
IL2DL_roi,RMED,c,4,6.0
IL2DL_roi,RMEL,c,3,7.0
IL2DR,CEPDR,c,1,1.0
IL2DR,CEPDR,e,2,10.0
IL2DR,CEPSHDR,c,1,4.0
IL2DR,Hyp1,c,2,3.0
IL2DR,IL1DR,e,2,6.0
IL2DR,ILSODR,c,2,8.0
IL2DR,OLQDR,e,1,4.0
IL2DR,OLSHDR,c,1,4.0
IL2DR,OLSHDR,e,1,18.0
IL2DR,OLSODR,c,2,8.0
IL2DR,URADR,e,2,19.0
IL2DR,URXR,c,1,4.0
IL2DR_roi,BAGR_roi,e,1,1.0
IL2DR_roi,CEPDR,c,1,2.0
IL2DR_roi,DVC_roi,e,1,4.0
IL2DR_roi,GLRR,c,1,1.0
IL2DR_roi,IL2DL_roi,e,1,6.0
IL2DR_roi,IL2R_roi,c,2,6.0
IL2DR_roi,OLQDR,e,1,3.0
IL2DR_roi,OLQDR_roi,c,1,1.0
IL2DR_roi,RIPR_roi,c,11,22.0
IL2DR_roi,RMED,c,1,1.0
IL2DR_roi,RMED_roi,c,1,3.0
IL2DR_roi,RMER,c,2,6.0
IL2DR_roi,RMER_roi,c,4,5.0
IL2DR_roi,URADR_roi,e,5,20.0
IL2DR_roi,URXR,c,1,2.0
IL2L_roi,IL1L_roi,c,1,3.0
IL2L_roi,IL2DL_roi,c,1,4.0
IL2L_roi,OLLL_roi,c,2,3.0
IL2L_roi,RIBL_roi,c,2,10.0
IL2L_roi,RIPL,c,1,2.0
IL2L_roi,RIPL_roi,c,1,1.0
IL2L_roi,RMEL,c,5,13.0
IL2R_roi,IL1R_roi,c,1,5.0
IL2R_roi,IL2VR_roi,c,1,2.0
IL2R_roi,OLLR_roi,c,1,2.0
IL2R_roi,RIPR_roi,c,2,5.0
IL2R_roi,RMED_roi,c,1,1.0
IL2R_roi,RMER,c,4,8.0
